url_length,hostname_length,path_length,query_length,num_dots,num_hyphens,tld_length,count_digits,count_special,ratio_digits,ratio_special,has_at,has_ip,has_https,has_port,double_slash_in_path,num_query_params,is_shortened,has_sensitive_words,shannon_entropy_url,shannon_entropy_domain,nan_entropy,relative_entropy_kl,y
80,14,10,47,2,0,3,4,16,0.05,0.2,0,0,1,0,0,1,0,0,4.527890051478965,3.182005814760214,2.577819531114783,0.7913615938437941,0
30,21,1,0,2,0,2,0,6,0.0,0.2,0,0,1,0,0,0,0,0,4.12323142879762,3.7849418274376423,1.4591479170272446,0.4946484688470606,0
19,10,1,0,1,0,5,0,5,0.0,0.2631578947368421,0,0,1,0,0,0,0,0,3.5368867237421693,3.121928094887362,1.3709505944546687,1.2012121867965369,0
154,30,45,70,2,0,3,20,25,0.12987012987012986,0.16233766233766234,1,0,1,0,0,3,0,0,4.889660724461995,3.6980685120588386,2.647210311338979,0.7002525327442942,1
192,11,173,0,2,0,2,106,37,0.5520833333333334,0.19270833333333334,0,0,1,0,0,0,0,0,4.563780101231269,2.9139770731827523,1.9804229781315275,2.352855000167228,1
51,10,34,0,1,0,2,0,11,0.0,0.21568627450980393,0,0,0,0,0,0,0,0,3.92416535258463,3.321928094887362,1.4911148500551858,0.6218228956219573,1
36,29,0,0,2,0,3,0,5,0.0,0.1388888888888889,0,0,0,0,0,0,0,0,3.895638807527667,3.4830050302680133,1.5219280948873621,0.8026077722828652,0
40,8,24,0,1,0,2,0,5,0.0,0.125,0,0,1,0,0,0,0,0,4.0061983328100945,3.0,1.3709505944546687,0.495943267444686,0
83,16,46,12,2,0,3,2,12,0.024096385542168676,0.14457831325301204,0,0,1,0,0,1,0,0,4.655951444221601,3.327819531114783,1.780672129520887,0.7330842616315709,1
40,33,0,0,2,0,3,0,5,0.0,0.125,0,0,0,0,0,0,0,0,4.165311532225102,4.028946391954608,1.5219280948873621,0.5209798829494992,0
86,27,26,24,2,0,3,2,14,0.023255813953488372,0.16279069767441862,0,0,1,0,0,2,0,0,4.75960876764014,3.9302703722934544,2.7534343861887853,0.6231527659520957,1
91,18,66,0,2,0,3,21,11,0.23076923076923078,0.12087912087912088,0,0,0,0,0,0,0,1,4.745479021631176,3.3921472236645345,1.4911148500551858,0.7552007950144914,1
77,12,58,0,1,0,3,12,16,0.15584415584415584,0.2077922077922078,0,0,0,0,0,0,0,0,4.55845147749576,3.2516291673878226,1.543564443199596,0.6344309503764123,0
48,9,32,0,1,0,3,0,9,0.0,0.1875,0,0,0,0,0,0,0,1,3.9957817728567,2.94770277922009,1.3516441151533924,0.8005894814071095,1
20,4,8,0,1,0,2,1,5,0.05,0.25,0,0,1,0,0,0,0,0,3.884183719779189,2.0,1.3709505944546687,1.0914541258108208,1
58,13,38,0,3,0,2,1,12,0.017241379310344827,0.20689655172413793,0,0,0,0,0,0,0,0,4.2348953832755445,2.6612262562697895,1.188721875540867,0.38448923186292633,0
71,22,41,0,2,0,3,0,10,0.0,0.14084507042253522,0,0,1,0,0,0,0,0,4.376644085533825,3.8453509366224354,1.8464393446710154,0.2864737986378505,0
48,18,15,7,2,0,3,4,12,0.08333333333333333,0.25,0,0,0,0,0,1,0,0,4.256328385912461,3.3082708345352603,2.4182958340544896,0.977473585740235,1
68,22,38,0,2,0,3,18,7,0.2647058823529412,0.10294117647058823,0,0,1,0,0,0,0,0,4.598369003512378,3.641249800455479,1.3787834934861758,1.3220230996641962,1
71,28,35,0,2,0,3,8,14,0.11267605633802817,0.19718309859154928,0,0,1,0,0,0,0,0,4.522987177443167,3.842370993177109,1.689391746743088,0.392359507658149,0
35,20,8,0,2,0,2,0,10,0.0,0.2857142857142857,0,0,0,0,0,0,0,0,3.9188679318992437,3.5841837197791886,1.7609640474436812,0.5835763429632772,1
80,27,45,0,2,0,3,25,8,0.3125,0.1,0,0,1,0,0,0,0,0,4.623010557409425,3.782122224145306,1.4056390622295662,1.2149012790441174,1
48,18,23,0,2,1,2,0,9,0.0,0.1875,0,0,0,0,0,0,0,1,4.03280638688745,3.2390979179887864,1.8910611120726526,0.6005852581993858,1
68,20,5,35,3,1,2,13,10,0.19117647058823528,0.14705882352941177,0,0,0,0,0,1,0,0,4.64035066486934,3.6841837197791887,2.046439344671015,1.0230366343959512,1
82,16,46,11,2,0,3,7,11,0.08536585365853659,0.13414634146341464,0,0,1,0,0,1,0,0,4.887997206276404,3.327819531114783,1.8676338909712125,0.6594923652404056,1
13,6,0,0,1,0,2,1,4,0.07692307692307693,0.3076923076923077,0,0,0,0,0,0,0,0,3.238901256602631,2.584962500721156,1.5,1.7112453968247578,0
19,10,1,0,2,0,2,0,6,0.0,0.3157894736842105,0,0,1,0,0,0,0,0,3.431623565847432,2.6464393446710153,1.4591479170272446,0.9819485017033256,0
46,15,16,7,3,0,2,4,12,0.08695652173913043,0.2608695652173913,0,0,0,0,0,1,0,0,4.484987227560984,3.056564762130954,2.355388542207534,0.7604049823035818,1
219,18,194,0,2,0,2,0,38,0.0,0.1735159817351598,0,0,0,0,0,0,0,0,3.8849058073002753,3.350209029099897,0.9089420171620173,0.841398398185534,1
30,21,1,0,2,0,2,0,6,0.0,0.2,0,0,1,0,0,0,0,0,3.856564762130954,3.4039894464852614,1.4591479170272446,0.5569012429619097,0
436,11,63,354,1,0,3,256,17,0.5871559633027523,0.0389908256880734,0,0,0,0,0,1,0,0,4.410920131007549,3.2776134368191165,1.6137129703673825,2.6162822052269217,1
71,18,45,0,2,0,3,0,11,0.0,0.15492957746478872,0,0,1,0,0,0,0,0,4.173637788183581,3.4193819456463714,1.823067982273661,0.6546303253852606,0
44,36,1,0,3,0,3,0,7,0.0,0.1590909090909091,0,0,0,0,0,0,0,0,4.056054210413333,3.9092561685185854,1.4488156357251847,0.4552437075185876,1
49,18,24,0,2,0,3,0,8,0.0,0.16326530612244897,0,0,0,0,0,0,0,0,4.091665140378663,3.4613201402110083,1.75,0.3141479156314857,0
43,26,10,0,2,0,3,3,7,0.06976744186046512,0.16279069767441862,0,0,0,0,0,0,0,1,4.289198406107188,4.103909910282363,1.4488156357251847,0.6524976477506443,1
54,26,21,0,4,0,3,4,12,0.07407407407407407,0.2222222222222222,0,0,0,0,0,0,0,0,4.217488427929138,3.8252517372886508,1.4591479170272446,0.5724683863098246,1
75,15,52,0,2,0,3,0,11,0.0,0.14666666666666667,0,0,1,0,0,0,0,0,4.241305641219817,3.3232314287976203,1.789929075309999,0.515057919677756,0
36,27,1,0,2,1,3,0,7,0.0,0.19444444444444445,0,0,1,0,0,0,0,0,4.107017709595357,3.7639657428240816,1.8423709931771088,0.46917216150416047,1
795,35,22,730,4,0,3,131,84,0.16477987421383647,0.10566037735849057,0,0,0,0,0,12,0,0,5.251125945682947,3.7147180168213394,2.8074680054981354,0.7590769287666116,1
56,21,28,0,1,0,3,0,8,0.0,0.14285714285714285,0,0,0,0,0,0,0,1,4.26915910978229,3.7256507561120933,1.2987949406953985,0.4720271289035354,1
72,10,55,0,1,0,3,14,11,0.19444444444444445,0.1527777777777778,0,0,0,0,0,0,0,0,4.685288154364796,3.321928094887362,1.6767370300521327,0.7339029385843973,0
68,10,51,0,1,0,2,3,12,0.04411764705882353,0.17647058823529413,0,0,0,0,0,0,0,0,4.281668907140468,2.6464393446710153,1.4182958340544896,0.5018356141571612,1
59,23,29,0,2,0,3,4,10,0.06779661016949153,0.1694915254237288,0,0,0,0,0,0,0,0,4.270615992399055,3.1863929342238193,1.6854752972273344,0.49045410165188436,0
32,25,0,0,2,0,2,0,5,0.0,0.15625,0,0,0,0,0,0,0,0,4.015319531114783,3.7834651896016465,1.5219280948873621,0.6338113938309713,1
28,19,1,0,2,2,3,0,8,0.0,0.2857142857142857,0,0,1,0,0,0,0,0,3.9407598325400888,3.6818808028034042,1.9056390622295662,0.7029729968729085,0
42,16,18,0,2,0,3,0,8,0.0,0.19047619047619047,0,0,1,0,0,0,0,0,4.198532530221199,3.25,1.4056390622295662,0.4627894977565506,1
38,13,5,12,1,0,3,0,9,0.0,0.23684210526315788,0,0,0,0,1,1,0,0,4.020843553362252,3.085055102756477,1.8799649487271108,0.8214973349526236,1
56,48,1,0,2,3,3,3,9,0.05357142857142857,0.16071428571428573,0,0,0,0,0,0,0,0,4.369792538771572,4.288320189106001,1.8910611120726528,0.5664492929997175,1
23,14,1,0,2,0,7,0,6,0.0,0.2608695652173913,0,0,1,0,0,0,0,0,3.6424896731661263,3.182005814760214,1.4591479170272446,0.8615238192962706,1
18,10,1,0,2,0,2,0,6,0.0,0.3333333333333333,0,0,0,0,0,0,0,0,3.4193819456463714,2.6464393446710153,1.4591479170272446,0.8621580419591417,0
60,19,34,0,1,0,3,2,10,0.03333333333333333,0.16666666666666666,0,0,0,0,0,0,0,0,4.312744920746109,3.932138039759377,1.721928094887362,0.44291789823106986,0
69,16,45,0,1,0,3,6,12,0.08695652173913043,0.17391304347826086,0,0,1,0,0,0,0,0,4.227543210703354,3.1556390622295662,1.207518749639422,0.4890456917542717,1
55,16,31,0,2,0,3,0,9,0.0,0.16363636363636364,0,0,1,0,0,0,0,0,4.258188122418889,3.452819531114783,1.836591668108979,0.44909990881699835,0
22,15,0,0,2,0,2,0,5,0.0,0.22727272727272727,0,0,0,0,0,0,0,0,3.8230679822736606,3.3735572622751855,1.5219280948873621,0.7886636317188741,0
77,15,55,0,1,0,3,39,10,0.5064935064935064,0.12987012987012986,0,0,0,0,0,0,0,0,4.355393399269791,2.973557262275185,1.1567796494470395,2.1288798132849305,1
24,15,1,0,2,0,3,0,6,0.0,0.25,0,0,1,0,0,0,0,0,3.938721875540868,3.32323142879762,1.4591479170272446,0.5812997571961726,0
48,20,21,0,2,0,2,0,8,0.0,0.16666666666666666,0,0,0,0,0,0,0,1,4.248734053066623,3.4841837197791885,1.2987949406953985,0.704736268104393,1
48,16,24,0,2,0,3,0,8,0.0,0.16666666666666666,0,0,1,0,0,0,0,0,4.220713678734406,3.452819531114783,1.75,0.42125425300425723,0
32,24,1,0,2,0,3,3,6,0.09375,0.1875,0,0,0,0,0,0,0,0,4.054229296672174,3.938721875540868,1.4591479170272446,0.7239669071972512,1
62,31,24,0,2,0,3,1,10,0.016129032258064516,0.16129032258064516,0,0,0,0,0,0,0,0,4.423650294425888,3.8488846166291197,1.895461844238322,0.23568015638203005,0
22,14,1,0,2,0,3,0,6,0.0,0.2727272727272727,0,0,0,0,0,0,0,0,3.503997527334848,2.9852281360342525,1.4591479170272446,1.3605989746612337,0
16,5,3,0,1,0,2,1,5,0.0625,0.3125,0,0,1,0,0,0,0,0,3.577819531114783,2.321928094887362,1.3709505944546687,5.42704258595429,1
102,13,81,0,1,0,3,6,17,0.058823529411764705,0.16666666666666666,0,0,1,0,0,0,0,0,4.474513550006514,3.334679141051595,1.450467463408549,0.6252456409363576,0
56,18,31,0,1,2,3,0,10,0.0,0.17857142857142858,0,0,0,0,0,0,0,0,4.131489360772528,3.4613201402110083,1.7609640474436812,0.5101071933792763,1
44,16,20,0,2,0,3,0,8,0.0,0.18181818181818182,0,0,1,0,0,0,0,0,4.2089873002588005,3.452819531114783,1.75,0.44688153528148783,0
38,30,1,0,3,3,2,1,10,0.02631578947368421,0.2631578947368421,0,0,0,0,0,0,0,0,4.1787382902043575,3.9395722619867226,1.895461844238322,0.6293128809950953,1
34,26,1,0,2,0,3,0,6,0.0,0.17647058823529413,0,0,0,0,0,0,0,0,3.8221819586428727,3.5944825065194204,1.4591479170272446,0.645878258978096,0
91,16,68,0,2,0,3,6,16,0.06593406593406594,0.17582417582417584,0,0,0,0,0,0,0,0,4.413030492082215,3.1556390622295662,1.6774212838293643,0.41880425044425384,0
28,20,1,0,1,1,3,0,6,0.0,0.21428571428571427,0,0,0,0,0,0,0,1,4.182005814760213,3.7841837197791888,1.7924812503605778,0.5849712160309544,1
128,50,20,49,4,1,3,21,19,0.1640625,0.1484375,0,0,1,0,0,3,0,1,4.74415220519852,3.9990795706241737,2.7550576199383077,0.8623339768449338,1
29,21,1,0,2,0,3,2,6,0.06896551724137931,0.20689655172413793,0,0,0,0,0,0,0,0,3.991794254480547,3.7442393049484353,1.4591479170272446,0.8271636769561805,0
36,27,1,0,2,0,3,0,6,0.0,0.16666666666666666,0,0,1,0,0,0,0,0,4.016875695766563,3.791924539200507,1.4591479170272446,0.5032098768963229,0
49,15,27,0,2,0,3,0,10,0.0,0.20408163265306123,0,0,0,0,0,0,0,0,3.794765519834929,3.106890595608518,1.1567796494470395,0.5817606801318332,0
263,25,18,212,2,0,3,28,13,0.10646387832699619,0.049429657794676805,0,0,0,0,0,2,0,0,5.098996566944385,3.7834651896016465,2.287783719941071,0.7569689441018352,1
45,15,23,0,2,0,3,0,10,0.0,0.2222222222222222,0,0,0,0,0,0,0,0,4.091418651692922,3.189898095464287,1.8464393446710154,0.5016381292522648,0
35,27,1,0,3,0,2,0,7,0.0,0.2,0,0,0,0,0,0,0,0,4.028445159431228,3.782122224145306,1.4488156357251847,0.6235489330750955,1
66,10,49,0,1,0,3,29,14,0.4393939393939394,0.21212121212121213,0,0,0,0,0,0,0,0,4.386245243748387,3.121928094887362,0.946372935985442,1.7816922290084074,1
42,33,1,0,2,0,3,0,6,0.0,0.14285714285714285,0,0,1,0,0,0,0,0,3.673726721174379,3.361794500106016,1.4591479170272446,0.986795691310088,1
61,16,38,0,2,0,3,5,11,0.08196721311475409,0.18032786885245902,0,0,0,0,0,0,0,0,4.344752609952984,3.1556390622295662,1.2406705316766886,0.5151886528882983,0
113,17,61,27,1,0,2,0,19,0.0,0.168141592920354,1,0,0,0,0,1,0,0,4.443794805600453,3.5724694587701364,2.144023910757423,0.5677277069760989,1
23,14,1,0,2,0,7,0,6,0.0,0.2608695652173913,0,0,1,0,0,0,0,0,3.8820451081368628,3.52164063634332,1.4591479170272446,0.7482753191681202,1
443,19,416,0,2,0,3,60,9,0.13544018058690746,0.020316027088036117,0,0,1,0,0,0,0,0,4.9092490233058985,3.5110854081804286,1.836591668108979,1.329496784493794,1
27,18,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.8380398168981555,3.169925001442312,1.4591479170272446,0.6403585054607422,0
20,12,1,0,2,0,3,0,6,0.0,0.3,0,0,0,0,0,0,0,0,3.446439344671015,2.688721875540867,1.4591479170272446,0.8865559876546784,0
39,22,10,0,2,0,3,0,8,0.0,0.20512820512820512,0,0,0,0,0,0,0,0,4.067865207186248,3.5726236638951634,1.2987949406953985,0.5287531779575764,1
47,39,1,0,2,0,3,0,6,0.0,0.1276595744680851,0,0,0,0,0,0,0,0,3.9346108625836447,3.660169450009578,1.4591479170272446,0.6580200531212326,0
63,12,44,0,2,0,3,7,12,0.1111111111111111,0.19047619047619047,0,0,0,0,0,0,0,0,4.635954630420266,2.584962500721156,2.2295739585136225,0.4368257033821321,0
154,44,9,93,5,0,3,73,13,0.474025974025974,0.08441558441558442,0,0,0,0,0,1,0,0,4.485288755706637,3.89139256273523,1.8919954870390203,2.1422969713071356,1
25,16,1,0,2,0,3,0,6,0.0,0.24,0,0,1,0,0,0,0,0,3.573660689688185,2.875,1.4591479170272446,0.9925449866654729,0
46,18,21,0,2,0,3,0,8,0.0,0.17391304347826086,0,0,0,0,0,0,0,0,4.398030705821854,3.614369445886757,1.9056390622295662,0.6128358414173314,0
37,10,20,0,2,1,2,0,9,0.0,0.24324324324324326,0,0,0,0,0,0,0,1,4.003259028248121,2.4464393446710155,1.6577427265048887,0.5549082998055181,1
28,19,1,0,2,1,3,0,7,0.0,0.25,0,0,1,0,0,0,0,0,3.985228136034251,3.6818808028034042,1.8423709931771088,0.5546967827056846,1
58,17,34,0,2,0,3,19,12,0.3275862068965517,0.20689655172413793,0,0,0,0,0,0,0,0,4.504472487127264,3.6168746059562227,1.8250112108241772,1.1494516599969686,0
29,20,1,0,2,0,3,0,6,0.0,0.20689655172413793,0,0,1,0,0,0,0,0,3.883337460421007,3.5841837197791886,1.4591479170272446,0.5231611356623178,0
108,18,83,0,2,0,2,0,17,0.0,0.1574074074074074,0,0,0,0,0,0,0,1,4.16251665897341,3.350209029099897,0.9780155566622415,0.3675880966391161,1
94,28,59,0,3,1,3,23,11,0.24468085106382978,0.11702127659574468,0,0,0,0,0,0,0,1,4.684506873175911,3.6959472263874704,1.6171895725927152,0.9925366937076863,1
50,31,12,0,2,0,3,0,7,0.0,0.14,0,0,0,0,0,0,0,0,4.0279764393852995,3.627763553007399,1.4488156357251847,0.4619241478211285,1
89,17,65,0,2,0,3,1,12,0.011235955056179775,0.1348314606741573,0,0,0,0,0,0,0,0,4.316690590075975,3.219528282299548,1.7295739585136223,0.2802890120506215,0
63,27,28,0,1,0,3,0,8,0.0,0.12698412698412698,0,0,1,0,0,0,0,0,3.848800360553582,3.6060152796207334,1.5487949406953985,0.5692113367941427,1
47,16,23,0,2,0,3,0,8,0.0,0.1702127659574468,0,0,1,0,0,0,0,0,4.155132734426204,3.452819531114783,1.75,0.5217237840628631,0
29,20,1,0,2,0,2,1,6,0.034482758620689655,0.20689655172413793,0,0,1,0,0,0,0,0,4.1852301329094015,3.7841837197791888,1.4591479170272446,0.8502967371466673,1
28,15,1,0,1,0,3,3,6,0.10714285714285714,0.21428571428571427,0,0,1,1,0,0,0,0,3.913799564605679,3.3232314287976203,1.4591479170272448,1.0040087832779934,0
26,15,4,0,2,0,3,1,7,0.038461538461538464,0.2692307692307692,0,0,0,0,0,0,0,0,3.5654483718208247,3.106890595608518,1.3787834934861758,1.0207844043324665,1
41,20,13,0,2,1,2,0,9,0.0,0.21951219512195122,0,0,1,0,0,0,0,0,3.957940346441154,3.2709505944546686,1.7527152789797045,0.4896962672000761,0
75,42,26,0,4,2,3,3,12,0.04,0.16,1,0,0,0,0,0,0,1,4.493418984916934,4.046381112945884,2.054585169337799,0.9610184370961754,1
59,15,36,0,2,0,3,0,10,0.0,0.1694915254237288,0,0,1,0,0,0,0,0,4.067497559026234,3.373557262275185,1.8464393446710154,0.4005368594914239,0
174,37,129,0,2,2,3,40,26,0.22988505747126436,0.14942528735632185,0,0,1,0,0,0,0,0,4.946799385671076,3.6816337706835225,1.446464374520793,0.7179198742833951,1
74,24,43,0,2,0,3,0,12,0.0,0.16216216216216217,0,0,0,0,0,0,0,0,4.281503494001945,3.6887218755408675,1.855388542207534,0.2414862986738027,0
26,18,1,0,2,0,2,0,6,0.0,0.23076923076923078,0,0,0,0,0,0,0,0,3.7381493331928657,3.3082708345352603,1.4591479170272446,0.7569352044805485,1
30,15,8,0,1,0,3,0,6,0.0,0.2,0,0,0,0,0,0,0,0,3.6225797618424913,3.2729055953200556,1.7924812503605778,0.8229899135328949,0
67,14,46,0,2,0,3,18,9,0.26865671641791045,0.13432835820895522,0,0,0,0,0,0,0,0,4.463102766334525,2.8962915290459286,1.224394445405986,1.313267447639045,1
21,14,0,0,2,0,2,0,5,0.0,0.23809523809523808,0,0,0,0,0,0,0,0,3.6897037321995474,3.521640636343319,1.5219280948873621,1.0393132389897644,1
57,13,37,0,1,0,3,2,11,0.03508771929824561,0.19298245614035087,0,0,0,0,0,0,0,0,4.428695277018991,3.180832987205441,1.6171895725927152,0.49099312874656587,1
44,35,1,0,2,0,3,0,6,0.0,0.13636363636363635,0,0,1,0,0,0,0,0,4.0211540614749275,3.8074355167595253,1.4591479170272446,0.48284593030354056,1
92,17,67,0,1,0,3,7,16,0.07608695652173914,0.17391304347826086,0,0,1,0,0,0,0,0,4.4800462022484755,3.6901165175936654,1.4913146570363986,0.4602755425622917,0
105,21,59,17,3,0,2,21,13,0.2,0.12380952380952381,0,0,0,0,0,1,0,1,4.81712536991965,3.5585186130489057,1.8919954870390203,0.8286891433051081,1
38,30,1,0,2,0,3,0,6,0.0,0.15789473684210525,0,0,0,0,0,0,0,0,4.1132060534761195,3.9614063297218425,1.4591479170272446,0.5785493265787214,0
75,27,41,0,2,0,3,19,8,0.25333333333333335,0.10666666666666667,0,0,0,0,0,0,0,0,4.67621239751089,3.680089353694807,1.4056390622295662,0.9923624501623963,1
30,22,1,0,2,0,3,0,6,0.0,0.2,0,0,0,0,0,0,0,0,3.939572261986723,3.629219686524096,1.4591479170272446,0.6256548693417073,0
24,16,1,0,2,0,3,0,6,0.0,0.25,0,0,0,0,0,0,0,0,3.740601562950723,3.327819531114783,1.4591479170272446,0.661540926295839,0
76,50,19,0,4,1,3,15,10,0.19736842105263158,0.13157894736842105,0,0,0,0,0,0,0,1,4.6389712642660355,3.9990795706241737,1.721928094887362,0.7363592092303987,1
32,19,6,0,2,0,3,0,7,0.0,0.21875,0,0,0,0,0,0,0,0,3.890319531114783,3.405822250285692,1.3787834934861758,0.6947375463997435,0
51,26,18,0,2,1,3,0,9,0.0,0.17647058823529413,0,0,0,0,0,0,0,0,4.18520041193298,3.8441065448145375,1.8910611120726528,0.49549438854029243,0
43,24,11,0,4,0,3,2,9,0.046511627906976744,0.20930232558139536,0,0,1,0,0,0,0,0,3.9290428847578234,3.351227480952956,1.7527152789797047,0.6628363885456339,1
89,81,1,0,8,1,2,22,13,0.24719101123595505,0.14606741573033707,0,0,0,0,0,0,0,1,4.689107241183314,4.5435542512010745,1.4885252948977485,0.862609685844434,1
45,13,24,0,2,0,2,0,10,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,4.174426151548691,3.180832987205441,1.5709505944546687,0.5209638505965685,1
26,18,1,0,2,0,3,0,6,0.0,0.23076923076923078,0,0,0,0,0,0,0,0,3.6423714487439023,3.1279868068776753,1.4591479170272446,0.8180088420193404,0
62,17,38,0,2,0,3,21,14,0.3387096774193548,0.22580645161290322,0,0,0,0,0,0,0,0,4.784368487596862,3.6168746059562227,2.3248629576173565,1.2106069936723673,0
47,15,25,0,2,0,3,2,10,0.0425531914893617,0.2127659574468085,0,0,0,0,0,0,0,0,4.245870234564299,3.32323142879762,1.8464393446710154,0.579458469722848,0
101,15,78,0,2,0,3,11,11,0.10891089108910891,0.10891089108910891,0,0,1,0,0,0,0,0,4.808034687093923,2.973557262275185,1.4911148500551858,0.6075355759122321,1
37,17,13,0,2,0,3,0,8,0.0,0.21621621621621623,0,0,0,0,0,0,0,0,3.7843437452721784,3.3371753411230776,1.2987949406953985,0.781251038177213,1
34,11,15,0,1,0,3,0,5,0.0,0.14705882352941177,0,0,1,0,0,0,0,0,3.836600340868551,3.0271691184406193,1.3709505944546687,0.5545082849821381,0
58,16,35,0,2,0,3,0,12,0.0,0.20689655172413793,0,0,0,0,0,0,0,0,4.068935850423125,3.077819531114783,1.8250112108241772,0.43346891683383854,0
35,23,4,0,2,1,2,0,8,0.0,0.22857142857142856,0,0,1,0,0,0,0,0,4.093149802473811,3.7622673906514943,1.75,0.5338578008730063,0
30,17,6,0,2,0,2,0,7,0.0,0.23333333333333334,0,0,0,0,0,0,0,0,3.6314018453921717,3.454822399946607,1.3787834934861758,0.5708800381417161,1
23,15,1,0,1,0,2,0,5,0.0,0.21739130434782608,0,0,0,0,0,0,0,0,3.849223912390625,3.5068905956085183,1.3709505944546687,0.8826880531808564,1
64,23,34,0,2,0,3,0,10,0.0,0.15625,0,0,0,0,0,0,0,0,4.057460641914682,3.4685766296878655,1.5709505944546687,0.5554775271287508,0
38,16,15,0,1,0,3,0,7,0.0,0.18421052631578946,0,0,0,0,0,0,0,0,4.017535737070864,3.5,1.3787834934861758,0.6657558017794903,1
25,17,1,0,2,0,3,0,6,0.0,0.24,0,0,0,0,0,0,0,0,3.863465189601646,3.3371753411230776,1.4591479170272446,0.584552357937102,0
45,36,1,0,3,1,2,2,8,0.044444444444444446,0.17777777777777778,0,0,1,0,0,0,0,0,4.263315040437579,3.967585764910526,1.8112781244591327,0.4397194773189148,1
27,18,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.782122224145306,3.4613201402110083,1.4591479170272446,0.6710882873508538,0
48,16,24,0,2,0,3,0,7,0.0,0.14583333333333334,0,0,1,0,0,0,0,0,4.137380345401073,3.202819531114783,1.3787834934861758,0.5613589203459197,1
25,16,1,0,1,0,5,0,5,0.0,0.2,0,0,1,0,0,0,0,0,4.023465189601646,3.875,1.3709505944546687,1.0829664630513898,0
45,17,21,0,1,1,3,0,7,0.0,0.15555555555555556,0,0,0,0,0,0,0,0,3.7641062971773547,3.2639334294856344,1.8423709931771088,0.6139273475239354,1
30,9,14,0,1,0,2,0,7,0.0,0.23333333333333334,0,0,0,0,0,0,0,0,3.9865692464606246,2.725480556997868,1.1488348542809168,0.7558954765588196,1
73,13,53,0,2,0,3,11,16,0.1506849315068493,0.2191780821917808,0,0,0,0,0,0,0,0,4.505332957363194,3.0269868333592873,1.6493974703476995,0.5907038832752013,0
19,5,6,0,1,0,2,1,5,0.05263157894736842,0.2631578947368421,0,0,1,0,0,0,0,0,3.6421498816369064,1.9219280948873623,1.3709505944546687,1.3468879794121866,1
121,13,18,82,2,0,2,2,31,0.01652892561983471,0.256198347107438,0,0,0,0,0,2,0,1,4.5089230457012945,2.6612262562697895,2.3184111211812892,0.5149781820189998,1
105,29,59,8,2,1,3,10,14,0.09523809523809523,0.13333333333333333,0,0,1,0,0,1,0,0,4.918050756787114,4.021268494903765,2.217021885879718,0.6861477344451422,1
35,27,1,0,2,0,3,0,6,0.0,0.17142857142857143,0,0,0,0,0,0,0,0,4.028445159431228,3.782122224145306,1.4591479170272446,0.502898612401541,1
57,19,30,0,2,0,2,0,10,0.0,0.17543859649122806,0,0,1,0,0,0,0,0,4.1817824012093965,3.4263674884732285,1.6854752972273344,0.3511355068305701,1
47,18,22,0,1,0,3,3,9,0.06382978723404255,0.19148936170212766,0,0,0,0,0,0,0,0,4.266730872678046,3.5304930567574826,2.197159723424149,0.48350367140495215,0
95,15,72,0,2,0,3,25,14,0.2631578947368421,0.14736842105263157,0,0,1,0,0,0,0,0,4.810836109403097,2.9735572622751847,2.0741647430225756,0.7416534296600259,0
40,32,1,0,2,0,2,0,6,0.0,0.15,0,0,0,0,0,0,0,0,4.056198332810094,3.7150182662886326,1.4591479170272446,0.49901642040713456,1
15,4,4,0,1,0,2,2,5,0.13333333333333333,0.3333333333333333,0,0,0,0,0,0,0,0,3.32323142879762,2.0,1.3709505944546687,1.8380411685180422,1
27,18,1,0,2,0,3,0,6,0.0,0.2222222222222222,0,0,1,0,0,0,0,0,3.9302703722934544,3.5304930567574826,1.4591479170272446,0.6677135041682767,0
20,12,1,0,1,0,3,0,5,0.0,0.25,0,0,0,0,0,0,0,0,3.5841837197791886,3.2516291673878226,1.3709505944546687,0.6908714530230228,1
26,11,8,0,1,0,2,2,6,0.07692307692307693,0.23076923076923078,0,0,0,0,0,0,0,0,3.9790978911348045,3.0957952550009344,1.2516291673878228,0.9270353369371482,1
55,18,30,0,3,0,3,6,12,0.10909090909090909,0.21818181818181817,0,0,0,0,0,0,0,0,4.278719660541128,3.4193819456463714,1.9508257945180885,0.8869677358178274,0
36,16,12,0,2,0,3,0,7,0.0,0.19444444444444445,0,0,1,0,0,0,0,0,4.048688113203415,3.452819531114783,1.3787834934861758,0.5383402049068264,0
36,20,8,0,2,0,3,0,7,0.0,0.19444444444444445,0,0,1,0,0,0,0,0,4.009523959475164,3.6841837197791887,1.3787834934861758,0.6890800572684668,0
63,11,45,0,1,0,3,0,12,0.0,0.19047619047619047,0,0,0,0,0,0,0,0,4.116956757213599,3.0957952550009344,1.7295739585136223,0.4918831315838814,1
40,24,9,0,2,2,2,0,9,0.0,0.225,0,0,0,0,0,0,0,0,4.365311532225102,4.084962500721157,1.8910611120726526,0.5401294126345475,1
66,15,43,0,1,0,3,7,10,0.10606060606060606,0.15151515151515152,0,0,1,0,0,0,0,0,4.574158324818192,3.106890595608519,1.6854752972273346,0.5515929874692638,1
